,Province_State_x,Date,Confirmed_Cases_x,County_Name_x,order_code_x,Face_Masks_Required_in_Public_x,New_Cases,New_Cases_Smooth,Province_State_y,Confirmed_Cases_y,County_Name_y,order_code_y,Face_Masks_Required_in_Public_y,New_cases_MO,New_Cases_Smooth_MO
554,Arizona,2021-07-29,119969,Pima County,2.0,,174.0,101.0,Missouri,2109,Wright County,2.0,,21.0,14.0
555,Arizona,2021-07-30,120075,Pima County,2.0,,106.0,111.0,Missouri,2129,Wright County,2.0,,20.0,13.0
556,Arizona,2021-07-31,120316,Pima County,2.0,,241.0,130.0,Missouri,2134,Wright County,2.0,,5.0,10.0
557,Arizona,2021-08-01,120357,Pima County,2.0,,41.0,118.0,Missouri,2141,Wright County,2.0,,7.0,10.0
558,Arizona,2021-08-02,120505,Pima County,2.0,,148.0,126.0,Missouri,2144,Wright County,2.0,,3.0,10.0
559,Arizona,2021-08-03,120634,Pima County,2.0,,129.0,136.0,Missouri,2157,Wright County,2.0,,13.0,11.0
560,Arizona,2021-08-04,120947,Pima County,2.0,,313.0,165.0,Missouri,2167,Wright County,2.0,,10.0,11.0
561,Arizona,2021-08-05,121009,Pima County,2.0,,62.0,149.0,Missouri,2174,Wright County,2.0,,7.0,9.0
562,Arizona,2021-08-06,121281,Pima County,2.0,,272.0,172.0,Missouri,2182,Wright County,2.0,,8.0,8.0
563,Arizona,2021-08-07,121411,Pima County,2.0,,130.0,156.0,Missouri,2199,Wright County,2.0,,17.0,9.0
564,Arizona,2021-08-08,121658,Pima County,2.0,,247.0,186.0,Missouri,2202,Wright County,2.0,,3.0,9.0
565,Arizona,2021-08-09,121770,Pima County,2.0,,112.0,181.0,Missouri,2203,Wright County,2.0,,1.0,8.0
566,Arizona,2021-08-10,122012,Pima County,2.0,,242.0,197.0,Missouri,2208,Wright County,2.0,,5.0,7.0
567,Arizona,2021-08-11,122068,Pima County,2.0,,56.0,160.0,Missouri,2218,Wright County,2.0,,10.0,7.0
568,Arizona,2021-08-12,122363,Pima County,2.0,,295.0,193.0,Missouri,2222,Wright County,2.0,,4.0,7.0
569,Arizona,2021-08-13,122635,Pima County,2.0,,272.0,193.0,Missouri,2229,Wright County,2.0,,7.0,7.0
570,Arizona,2021-08-14,122934,Pima County,2.0,,299.0,218.0,Missouri,2235,Wright County,2.0,,6.0,5.0
571,Arizona,2021-08-15,123228,Pima County,2.0,,294.0,224.0,Missouri,2236,Wright County,2.0,,1.0,5.0
572,Arizona,2021-08-16,123403,,,,175.0,233.0,Missouri,2238,,,,2.0,5.0
573,Arizona,2021-08-17,123574,,,,171.0,223.0,Missouri,2241,,,,3.0,5.0
574,Arizona,2021-08-18,123836,,,,262.0,253.0,Missouri,2249,,,,8.0,4.0
575,Arizona,2021-08-19,124237,,,,401.0,268.0,Missouri,2264,,,,15.0,6.0
576,Arizona,2021-08-20,124453,,,,216.0,260.0,Missouri,2270,,,,6.0,6.0
577,Arizona,2021-08-21,124717,,,,264.0,255.0,Missouri,2276,,,,6.0,6.0
578,Arizona,2021-08-22,124965,,,,248.0,248.0,Missouri,2279,,,,3.0,6.0
579,Arizona,2021-08-23,125194,,,,229.0,256.0,Missouri,2282,,,,3.0,6.0
580,Arizona,2021-08-24,125346,,,,152.0,253.0,Missouri,2288,,,,6.0,7.0
581,Arizona,2021-08-25,125346,,,,0.0,216.0,Missouri,2300,,,,12.0,7.0
582,Arizona,2021-08-26,126140,,,,794.0,272.0,Missouri,2303,,,,3.0,6.0
583,Arizona,2021-08-27,126442,,,,302.0,284.0,Missouri,2316,,,,13.0,7.0
584,Arizona,2021-08-28,126802,,,,360.0,298.0,Missouri,2319,,,,3.0,6.0
585,Arizona,2021-08-29,126928,,,,126.0,280.0,Missouri,2322,,,,3.0,6.0
586,Arizona,2021-08-30,127245,,,,317.0,293.0,Missouri,2331,,,,9.0,7.0
587,Arizona,2021-08-31,127294,,,,49.0,278.0,Missouri,2335,,,,4.0,7.0
588,Arizona,2021-09-01,127751,,,,457.0,344.0,Missouri,2340,,,,5.0,6.0
589,Arizona,2021-09-02,128056,,,,305.0,274.0,Missouri,2344,,,,4.0,6.0
590,Arizona,2021-09-03,128362,,,,306.0,274.0,Missouri,2355,,,,11.0,6.0
591,Arizona,2021-09-04,128624,,,,262.0,260.0,Missouri,2361,,,,6.0,6.0
592,Arizona,2021-09-05,128953,,,,329.0,289.0,Missouri,2362,,,,1.0,6.0
593,Arizona,2021-09-06,129139,,,,186.0,271.0,Missouri,2365,,,,3.0,5.0
594,Arizona,2021-09-07,129321,,,,182.0,290.0,Missouri,2365,,,,0.0,4.0
595,Arizona,2021-09-08,129472,,,,151.0,246.0,Missouri,2370,,,,5.0,4.0
596,Arizona,2021-09-09,129788,,,,316.0,247.0,Missouri,2377,,,,7.0,5.0
597,Arizona,2021-09-10,130126,,,,338.0,252.0,Missouri,2387,,,,10.0,5.0
598,Arizona,2021-09-11,130405,,,,279.0,254.0,Missouri,2396,,,,9.0,5.0
599,Arizona,2021-09-12,130673,,,,268.0,246.0,Missouri,2408,,,,12.0,7.0
600,Arizona,2021-09-13,130914,,,,241.0,254.0,Missouri,2408,,,,0.0,6.0
601,Arizona,2021-09-14,131183,,,,269.0,266.0,Missouri,2414,,,,6.0,7.0
602,Arizona,2021-09-15,131385,,,,202.0,273.0,Missouri,2426,,,,12.0,8.0
603,Arizona,2021-09-16,131742,,,,357.0,279.0,Missouri,2428,,,,2.0,7.0
604,Arizona,2021-09-17,131978,,,,236.0,265.0,Missouri,2439,,,,11.0,7.0
605,Arizona,2021-09-18,132229,,,,251.0,261.0,Missouri,2441,,,,2.0,6.0
606,Arizona,2021-09-19,132550,,,,321.0,268.0,Missouri,2445,,,,4.0,5.0
607,Arizona,2021-09-20,132789,,,,239.0,268.0,Missouri,2448,,,,3.0,6.0
608,Arizona,2021-09-21,132958,,,,169.0,254.0,Missouri,2450,,,,2.0,5.0
609,Arizona,2021-09-22,133119,,,,161.0,248.0,Missouri,2456,,,,6.0,4.0
610,Arizona,2021-09-23,133375,,,,256.0,233.0,Missouri,2464,,,,8.0,5.0
611,Arizona,2021-09-24,133750,,,,375.0,253.0,Missouri,2471,,,,7.0,5.0
612,Arizona,2021-09-25,134104,,,,354.0,268.0,Missouri,2473,,,,2.0,5.0
613,Arizona,2021-09-26,134278,,,,174.0,247.0,Missouri,2478,,,,5.0,5.0
614,Arizona,2021-09-27,134506,,,,228.0,245.0,Missouri,2478,,,,0.0,4.0
615,Arizona,2021-09-28,134558,,,,52.0,229.0,Missouri,2482,,,,4.0,5.0
616,Arizona,2021-09-29,134906,,,,348.0,255.0,Missouri,2491,,,,9.0,5.0
617,Arizona,2021-09-30,135212,,,,306.0,262.0,Missouri,2495,,,,4.0,4.0
618,Arizona,2021-10-01,135546,,,,334.0,257.0,Missouri,2500,,,,5.0,4.0
619,Arizona,2021-10-02,135911,,,,365.0,258.0,Missouri,2504,,,,4.0,4.0
620,Arizona,2021-10-03,136151,,,,240.0,268.0,Missouri,2506,,,,2.0,4.0
621,Arizona,2021-10-04,136445,,,,294.0,277.0,Missouri,2506,,,,0.0,4.0
622,Arizona,2021-10-05,136704,,,,259.0,307.0,Missouri,2507,,,,1.0,4.0
623,Arizona,2021-10-06,136865,,,,161.0,280.0,Missouri,2511,,,,4.0,3.0
624,Arizona,2021-10-07,137208,,,,343.0,285.0,Missouri,2513,,,,2.0,3.0
625,Arizona,2021-10-08,137520,,,,312.0,282.0,Missouri,2516,,,,3.0,2.0
626,Arizona,2021-10-09,137882,,,,362.0,282.0,Missouri,2519,,,,3.0,2.0
627,Arizona,2021-10-10,138115,,,,233.0,281.0,Missouri,2519,,,,0.0,2.0
628,Arizona,2021-10-11,138398,,,,283.0,279.0,Missouri,2520,,,,1.0,2.0
629,Arizona,2021-10-12,138627,,,,229.0,275.0,Missouri,2522,,,,2.0,2.0
630,Arizona,2021-10-13,138833,,,,206.0,281.0,Missouri,2521,,,,-1.0,1.0
631,Arizona,2021-10-14,139075,,,,242.0,267.0,Missouri,2523,,,,2.0,1.0
632,Arizona,2021-10-15,139324,,,,249.0,258.0,Missouri,2528,,,,5.0,2.0
633,Arizona,2021-10-16,139636,,,,312.0,251.0,Missouri,2530,,,,2.0,2.0
634,Arizona,2021-10-17,139636,,,,0.0,217.0,Missouri,2531,,,,1.0,2.0
635,Arizona,2021-10-18,139636,,,,0.0,177.0,Missouri,2532,,,,1.0,2.0
636,Arizona,2021-10-19,140329,,,,693.0,243.0,Missouri,2533,,,,1.0,2.0
637,Arizona,2021-10-20,140522,,,,193.0,241.0,Missouri,2537,,,,4.0,2.0
638,Arizona,2021-10-21,140933,,,,411.0,265.0,Missouri,2538,,,,1.0,2.0
639,Arizona,2021-10-22,141181,,,,248.0,265.0,Missouri,2539,,,,1.0,2.0
640,Arizona,2021-10-23,141688,,,,507.0,293.0,Missouri,2540,,,,1.0,1.0
641,Arizona,2021-10-24,141869,,,,181.0,319.0,Missouri,2541,,,,1.0,1.0
642,Arizona,2021-10-25,141870,,,,1.0,319.0,Missouri,2544,,,,3.0,2.0
643,Arizona,2021-10-26,141921,,,,51.0,227.0,Missouri,2548,,,,4.0,2.0
644,Arizona,2021-10-27,142863,,,,942.0,334.0,Missouri,2553,,,,5.0,2.0
645,Arizona,2021-10-28,143208,,,,345.0,325.0,Missouri,2556,,,,3.0,3.0
646,Arizona,2021-10-29,143800,,,,592.0,374.0,Missouri,2559,,,,3.0,3.0
647,Arizona,2021-10-30,144130,,,,330.0,349.0,Missouri,2563,,,,4.0,3.0
648,Arizona,2021-10-31,144615,,,,485.0,392.0,Missouri,2565,,,,2.0,3.0
